cod_tarif,regiao,cod_modelo,ano_modelo,sexo,idade,exposicao1,premio1,exposicao2,premio2,is_media,freq_sin1,indeniz1,freq_sin2,indeniz2,freq_sin3,indeniz3,freq_sin4,indeniz4,freq_sin9,indeniz9,envio
2,01,999999-9,2017,J,3,0.254794515669346,2496.84698486328,0,0,172246.255975703,0,0,0,0,0,0,0,0,0,0,2018A
3,01,004086-0,2002,J,0,1.42739719152451,1136.33879089355,0,0,14749.6468517649,0,0,0,0,0,0,0,0,0,0,2018A
3,01,023078-2,2009,M,4,0.504109561443329,1741.96716308594,0,0,56393.9986078719,0,0,0,0,0,0,0,0,0,0,2018A
1,26,004379-6,2015,M,5,0.5068492861464621,469.78142070770303,0,0,59481.5573075853,0,0,0,0,0,0,0,0,0,0,2018A
1,19,003281-6,2013,J,5,0.504109561443329,492.596435546875,0,0,37263.0003522295,0,0,0,0,0,0,0,0,0,0,2018A
1,11,001204-1,2006,J,0,9.846575122326609,5393.08003807068,0,0,25730.847639468197,0,0,0,0,0,0,0,0,0,0,2018A
3,11,008213-9,2017,F,5,0.468493163585663,7477.580078125,0,0,423328.01557249704,0,0,0,0,0,0,0,0,0,0,2018A
1,17,002122-9,2015,F,2,1.51232868432999,1782.36618041992,0,0,33595.332862038704,0,0,0,0,0,0,0,0,0,0,2018A
3,23,015142-4,2018,F,3,1.8136986270546898,2128.23582458496,0,0,75113.2689475007,0,0,0,0,0,0,0,0,0,0,2018A
1,22,002060-5,2010,M,5,1.01095886528492,1542.83807373047,0,0,46196.826993265095,0,0,0,0,0,0,0,0,0,0,2018A
1,16,002121-0,2013,F,1,0.504109561443329,478.904113769531,0,0,27284.999052326602,0,0,0,0,0,0,0,0,0,0,2018A
3,18,017033-0,2015,M,3,0.0684931501746178,533.742614746094,0,0,62101.9987048834,0,0,0,0,0,0,0,0,0,0,2018A
1,10,025189-5,2013,M,1,0.506849318742752,1573.40710449219,0,0,32140.0213965498,0,0,0,0,0,0,0,0,0,0,2018A
3,02,004370-2,2013,M,2,59.0082175694406,57854.270943880096,0,0,26234.119566550296,1,10009,6,15155,1,26412,0,0,5,2637,2018A
1,16,001252-1,2009,F,5,4.19178065657616,4005.60357666016,0,0,23316.068452492204,0,0,0,0,0,0,0,0,0,0,2018A
3,13,028003-8,1994,F,4,0.50684928894043,630.289611816406,0,0,15444.1837168608,0,0,0,0,0,0,0,0,0,0,2018A
1,22,001307-2,2015,F,1,1.0082191228866602,897.377044677734,0,0,28110.500289031497,0,0,0,0,0,0,0,0,0,0,2018A
1,11,004278-1,2005,F,5,3.3643834665417702,4079.4890899658203,0,0,14703.6922219921,0,0,0,0,0,0,0,0,5,243,2018A
5,08,827076-7,2015,M,3,1.5397259443998301,2097.81965065002,0,0,25748.491440628597,0,0,0,0,0,0,0,0,0,0,2018A
2,13,004399-0,2012,M,2,0.0657534226775169,107.934425354004,0,0,46825.9993348649,0,0,0,0,0,0,0,0,0,0,2018A
1,24,001177-0,2007,F,3,0.8109588623046879,771.978118896484,0,0,15557.999962368502,0,0,0,0,0,0,0,0,0,0,2018A
1,07,024222-5,2018,F,3,0.15068493783474,273.797821044922,0,0,64042.0016607506,0,0,0,0,0,0,0,0,0,0,2018A
2,11,018054-8,2011,M,5,23.589040347375,36038.8742280006,0,0,31110.0508868488,0,0,0,0,0,0,0,0,12,3213,2018A
3,36,002116-4,2015,F,2,1.11506849527359,6590.76922607422,0,0,111781.27868815801,0,0,0,0,0,0,0,0,0,0,2018A
1,06,024178-4,2013,F,3,0.9260273575782779,1102.55737304688,0,0,32442.7214923944,0,0,1,1381,0,0,0,0,0,0,2018A
1,11,004312-5,2009,J,2,0.126027390360832,214.41529846191398,0,0,21.999999763525,0,0,0,0,0,0,0,0,0,0,2018A
3,09,024197-0,2014,M,5,1.0082191228866602,981.3333129882809,0,0,41386.501368776204,0,0,0,0,0,0,0,0,0,0,2018A
1,04,005316-3,2014,M,4,0.504109561443329,350.404357910156,0,0,19860.0006361176,0,0,0,0,0,0,0,0,0,0,2018A
9,02,005239-6,2014,0,0,0.0520547963678837,72.3661193847656,0,0,38180.9994288415,0,0,0,0,0,0,0,0,0,0,2018A
3,18,014053-8,2009,M,5,26.9397250842303,51434.1283035278,0,0,42613.5341771311,1,44551,1,8147,0,0,0,0,8,2597,2018A
1,37,004383-4,2013,0,3,0.504109561443329,763.0891723632809,0,0,30095.0009576054,0,0,0,0,0,0,0,0,0,0,2018A
3,30,003275-1,2011,F,4,0.279452055692673,979.0327758789059,0,0,36548.0011846189,0,0,0,0,0,0,0,0,0,0,2018A
1,41,002134-2,2016,F,3,0.38082191348075894,598.915283203125,0,0,45863.998385383,0,0,0,0,0,0,0,0,0,0,2018A
1,04,005363-5,2014,F,4,0.5068493019789461,631.336088180542,0,0,32557.5075975649,0,0,0,0,0,0,0,0,0,0,2018A
2,38,011088-4,2012,M,4,0.126027390360832,146.420761108398,0,0,35884.998196287204,0,0,0,0,0,0,0,0,0,0,2018A
1,04,025214-0,2017,M,3,1.28219175338745,1139.9430847167998,0,0,42361.4302767139,0,0,0,0,0,0,0,0,0,0,2018A
3,18,005238-8,2006,J,1,0.40273973345756503,634.590148925781,0,0,17762.000579115902,0,0,0,0,0,0,0,0,0,0,2018A
1,24,004434-2,2014,F,4,3.9808217845857103,3303.89122772217,0,0,39412.7231528579,0,0,0,0,0,0,0,0,0,0,2018A
1,07,015089-4,2015,M,4,7.40273961052299,10173.667457580601,0,0,36375.6042641653,0,0,0,0,0,0,0,0,1,913,2018A
1,01,001316-1,2014,J,2,0.465753436088562,650.737731933594,0,0,34.0000005118987,0,0,0,0,0,0,0,0,0,0,2018A
9,02,516116-9,2011,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,788,2018A
2,08,008041-1,2006,M,3,0.701369851827621,691.366119384766,0,0,21371.1559366258,0,0,0,0,0,0,0,0,0,0,2018A
3,05,002092-3,2009,F,2,1.92328763008118,2819.33329772949,0,0,56578.483065949,0,0,0,0,0,0,0,0,0,0,2018A
4,02,504140-6,2017,M,1,0.20547945797443398,1634.79455566406,0,0,169.000000217557,0,0,0,0,0,0,0,0,0,0,2018A
1,05,004202-1,2004,F,3,4.29589027166367,2023.2823143005398,0,0,11860.344642026499,0,0,0,0,0,0,0,0,0,0,2018A
1,05,052051-1,2006,M,5,0.0712328776717186,30.688524246215803,0,0,16756.0003752857,0,0,0,0,0,0,0,0,0,0,2018A
3,  ,008159-0,2016,M,5,0.504109561443329,1172.87426757813,0,0,139554.99596372698,0,0,0,0,0,0,0,0,0,0,2018A
4,23,509284-1,2014,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,895,2018A
3,39,001484-2,2018,F,3,2.36986299604177,6905.00422668457,0,0,94160.24522602471,0,0,0,0,0,0,0,0,0,0,2018A
1,12,025174-7,2017,M,2,0.334246575832367,508.333343505859,0,0,87213.9988155629,0,0,0,0,0,0,0,0,0,0,2018A
2,17,011088-4,2010,M,2,0.506849303841591,751.3524780273441,0,0,28645.7233567475,0,0,0,0,0,0,0,0,0,0,2018A
3,06,005388-0,2015,F,3,0.504109561443329,292.59014892578097,0,0,45845.998603615306,0,0,0,0,0,0,0,0,0,0,2018A
1,08,005283-3,2012,J,4,0.504109561443329,434.360656738281,0,0,24553.000558672098,0,0,0,0,0,0,0,0,0,0,2018A
1,18,004250-1,2005,M,4,0.504109561443329,778.8493041992191,0,0,23319.9999763525,0,0,0,0,0,0,0,0,0,0,2018A
1,04,004385-0,2012,M,4,3.8301368644461,3035.8431296348604,0,0,31361.782075885498,0,0,0,0,0,0,0,0,1,1110,2018A
3,13,022078-7,2004,J,0,1.32054794207215,1871.1093215942399,0,0,37870.111163710295,0,0,0,0,0,0,0,0,0,0,2018A
3,16,009198-7,2016,F,4,0.504109561443329,3236.08740234375,0,0,230531.002982304,0,0,0,0,0,0,0,0,1,300,2018A
1,21,032891-1,2009,M,3,0.0794520527124405,76.9371566772461,0,0,21650.000272696398,0,0,0,0,0,0,0,0,0,0,2018A
1,09,005162-4,2002,M,5,8.364383257925509,7238.4403028488205,0,0,12110.6213373175,0,0,1,418,0,0,0,0,7,291,2018A
3,38,013030-3,2010,J,0,0.372602730989456,1178.66662597656,0,0,43688.0011895247,0,0,0,0,0,0,0,0,0,0,2018A
1,37,001161-4,2005,M,5,2.3315067291259797,1481.88854980469,0,0,10107.999858882,0,0,0,0,0,0,0,0,0,0,2018A
5,05,810037-3,2007,M,3,0.504109561443329,734.491821289063,0,0,20884.0002728921,0,0,0,0,0,0,0,0,0,0,2018A
3,18,029085-8,2012,M,3,7.47671209648252,24665.0648956299,0,0,73257.5002505355,0,0,1,14133,0,0,0,0,11,2940,2018A
1,27,002121-0,2014,M,2,0.315068483352661,84.7947998046875,0,0,29801.9998653039,0,0,0,0,0,0,0,0,0,0,2018A
3,04,005315-5,2012,J,2,0.45479452610015897,558.3223876953131,0,0,30.999999213649602,0,0,0,0,0,0,0,0,0,0,2018A
1,18,005436-4,2018,M,4,2.25205475091934,5351.22761917114,0,0,54010.00203915981,0,0,0,0,0,0,0,0,0,0,2018A
1,00,004432-6,2015,M,5,2.0219177454710002,1723.80223846436,0,0,38068.1801603043,0,0,0,0,0,0,0,0,0,0,2018A
1,16,014048-1,2008,M,1,2.0739725548774,3273.96759033203,0,0,30587.263672586098,0,0,0,0,0,0,0,0,0,0,2018A
1,11,005007-5,1998,M,3,0.50684928894043,559.9071044921881,0,0,9632.556464146608,0,0,0,0,0,0,0,0,0,0,2018A
1,02,013145-5,2015,M,5,0.504109561443329,285.551910400391,0,0,33439.0005887044,0,0,0,0,0,0,0,0,0,0,2018A
3,02,018071-8,2010,F,3,2.5917807854712,3005.72023391724,0,0,31727.8768795279,0,0,0,0,1,29427,0,0,0,0,2018A
1,16,002111-3,2016,J,4,3.47671226877719,9144.995353698729,0,0,81124.1266621009,0,0,0,0,0,0,0,0,0,0,2018A
4,07,509083-0,1997,0,0,0.093150682747364,306.464477539063,0,0,71545.002395606,0,0,0,0,0,0,0,0,0,0,2018A
1,01,003145-3,2006,F,3,8.78630109131336,5776.893138885501,0,0,11645.9911572593,0,0,0,0,0,0,0,0,0,0,2018A
3,18,022101-5,2010,M,5,5.715068329125639,12470.0195083618,0,0,47267.1341885337,0,0,2,13551,0,0,0,0,2,804,2018A
3,15,013919-9,2014,M,4,0.504109561443329,475.081970214844,0,0,41853.001134252205,0,0,0,0,0,0,0,0,0,0,2018A
1,07,015092-4,2017,F,4,2.69589027762413,3933.21438598633,0,0,62706.9694854138,0,0,0,0,0,0,0,0,0,0,2018A
3,10,003139-9,2009,J,4,0.49863013625145003,247.14207458496102,0,0,17700.999822189,0,0,0,0,0,0,0,0,0,0,2018A
3,18,004339-7,2012,F,3,0.504109561443329,265.805755615234,0,0,22661.0003595602,0,0,0,0,0,0,0,0,0,0,2018A
1,11,004435-0,2013,0,0,3.26849302649498,2891.0785217285197,0,0,34962.378116206004,0,0,0,0,0,0,0,0,2,281,2018A
9,21,513170-7,2010,M,3,0.23013699054717998,2325.5341796875,0,0,215145.00602891698,0,0,0,0,0,0,0,0,1,428,2018A
1,04,001281-5,2014,J,4,0.504109561443329,615.846984863281,0,0,40120.998396345,0,0,0,0,0,0,0,0,0,0,2018A
5,21,811148-0,2018,F,3,0.0328767113387585,25.3076667785645,0,0,11506.999985382901,0,0,0,0,0,0,0,0,0,0,2018A
1,13,015117-3,2015,F,4,1.9643835071474298,2039.54099178314,0,0,40417.8627205326,0,0,0,0,0,0,0,0,0,0,2018A
9,22,513189-8,2011,0,0,0.904109567403793,7247.67138671875,0,0,135224.562066709,0,0,0,0,0,0,0,0,0,0,2018A
1,13,003226-3,2008,F,4,0.50684928894043,351.092895507813,0,0,23043.167546616,0,0,0,0,0,0,0,0,0,0,2018A
1,01,001272-6,2011,M,2,8.35890383273363,9642.90631103516,0,0,20861.6064444515,0,0,1,2517,0,0,0,0,1,428,2018A
1,24,003281-6,2015,M,4,0.961643815040588,1426.95623779297,0,0,51455.6136922292,0,0,0,0,0,0,0,0,0,0,2018A
1,27,002108-3,2012,F,3,2.4410958252847204,3384.43768119812,0,0,31594.410561349,0,0,0,0,0,0,0,0,0,0,2018A
1,30,004381-8,2012,F,4,0.887671202421188,1032.52459716797,0,0,47325.382181675304,0,0,0,0,0,0,0,0,0,0,2018A
1,24,008203-1,2016,M,5,1.0082191228866602,2710.7568359375,0,0,94281.0030066609,0,0,0,0,0,0,0,0,0,0,2018A
1,03,005296-5,2012,F,5,0.0630136951804161,48.6393432617188,0,0,35477.000020928,0,0,0,0,0,0,0,0,0,0,2018A
1,13,014054-6,2010,F,2,1.31780817359686,1455.91540145874,0,0,73846.162412547,0,0,0,0,0,0,0,0,0,0,2018A
1,38,011170-8,2018,M,1,0.339726030826569,1620.4699707031302,0,0,52565.0012020022,0,0,0,0,0,0,0,0,0,0,2018A
3,0 ,021133-8,2004,0,0,0.339726030826569,354.043701171875,0,0,37444.9993857525,0,0,0,0,0,0,0,0,0,0,2018A
3,11,029102-1,2017,J,4,0.8602739572525021,4322.48901367188,0,0,168347.711938514,0,0,0,0,0,0,0,0,0,0,2018A
3,18,009142-1,2011,J,2,0.504109561443329,1871.25476074219,0,0,75968.9998918127,0,0,0,0,0,0,0,0,0,0,2018A
1,22,024222-5,2017,M,4,0.526027370244265,529.996578216553,0,0,52808.085864918205,0,0,2,1549,0,0,0,0,0,0,2018A
1,17,015102-5,2014,F,5,0.504109561443329,485.80026245117205,0,0,41871.0016235189,0,0,0,0,0,0,0,0,1,402,2018A
5,13,827080-5,2012,M,1,0.7890410907566551,578.743171691895,0,0,9239.652613250659,0,0,0,0,0,0,0,0,0,0,2018A
1,25,003266-2,2011,F,5,0.31780821084976196,554.327880859375,0,0,34675.9995701375,0,0,0,0,0,0,0,0,0,0,2018A
2,38,073010-6,2015,M,4,1.07671227166429,1239.98490810394,0,0,20001.4198934896,0,0,0,0,0,0,0,0,0,0,2018A
2,37,021151-6,2005,F,5,0.147945210337639,304.672119140625,0,0,34259.0007919677,0,0,0,0,0,0,0,0,0,0,2018A
1,13,015092-4,2017,J,0,1.4821917116641998,1715.83294677734,0,0,61830.8265730188,0,0,0,0,0,0,0,0,0,0,2018A
3,27,005409-7,2017,M,4,0.9753424376249309,1861.6967163085899,0,0,54286.794973267,0,0,0,0,0,0,0,0,0,0,2018A
3,27,506134-2,2013,J,0,0.42191779613494895,1268.18579101563,0,0,94190.0006684932,0,0,0,0,0,0,0,0,0,0,2018A
3,38,022090-6,2010,F,3,1.1041095554828602,2448.2896423339803,0,0,55445.7334043516,0,0,0,0,1,56681,0,0,6,728,2018A
1,11,021309-8,2015,F,2,0.663013711571693,3873.59564208984,0,0,159979.261358288,0,0,0,0,0,0,0,0,0,0,2018A
1,23,151157-7,2015,M,2,0.0328767113387585,26.7213115692139,0,0,35794.001728898,0,0,0,0,0,0,0,0,0,0,2018A
1,11,014034-1,2001,J,0,0.5917808413505551,301.228363037109,0,0,15059.870065725401,0,0,0,0,0,0,0,0,0,0,2018A
2,08,024091-5,2003,F,4,0.263013690710068,278.26849365234403,0,0,15830.9992153219,0,0,0,0,0,0,0,0,0,0,2018A
1,04,003227-1,2010,F,2,0.10684931278228801,9.48360633850098,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2018A
1,02,015127-0,2017,F,3,1.11232874542475,1222.1640625,0,0,45498.1063562956,0,0,0,0,0,0,0,0,0,0,2018A
1,15,001274-2,2011,F,3,0.120547942817211,112.28415679931601,0,0,28975.0005463028,0,0,0,0,0,0,0,0,0,0,2018A
3,12,018073-4,2013,J,2,0.0438356176018715,8506.0,0,0,65.0000005098991,0,0,0,0,0,0,0,0,0,0,2018A
1,05,025184-4,2014,M,5,1.51780816912651,2077.44049835205,0,0,45655.6850772674,0,0,1,7153,0,0,0,0,0,0,2018A
2,10,073004-1,2012,M,4,0.504109561443329,530.382507324219,0,0,21488.0007623953,0,0,0,0,0,0,0,0,0,0,2018A
1,13,005094-6,2002,M,0,0.504109561443329,591.213134765625,0,0,16062.9996692898,0,0,0,0,0,0,0,0,0,0,2018A
2,23,080011-2,2014,F,4,0.504109561443329,555.049743652344,0,0,28128.0000113508,0,0,0,0,0,0,0,0,0,0,2018A
3,20,001453-2,2017,F,2,1.06027398258448,2558.7744750976603,0,0,103536.944113632,0,0,1,9581,0,0,0,0,0,0,2018A
1,13,005315-5,2011,M,2,4.89041080698371,6044.7233657836905,0,0,30300.8670376848,0,0,0,0,0,0,0,0,0,0,2018A
1,41,003281-6,2010,M,2,0.112328767776489,135.882507324219,0,0,29861.9991892024,0,0,0,0,0,0,0,0,0,0,2018A
1,27,012246-6,2009,M,4,0.504109561443329,538.426208496094,0,0,22148.999572571498,0,0,0,0,0,0,0,0,0,0,2018A
3,02,018069-6,2010,M,5,0.504109591245651,894.90771484375,0,0,79884.1732611746,0,0,0,0,0,0,0,0,1,402,2018A
1,15,001377-3,2013,M,5,1.0082191228866602,931.060089111328,0,0,32316.000198166003,0,0,0,0,0,0,0,0,0,0,2018A
1,15,023068-5,2013,F,4,0.6739725768566128,1411.67758178711,0,0,33724.237035738595,0,0,0,0,0,0,0,0,0,0,2018A
3,05,014054-6,2014,M,3,0.504109561443329,421.792358398438,0,0,41826.9999970441,0,0,0,0,0,0,0,0,0,0,2018A
1,18,003346-4,2014,M,5,0.00273972610011697,54.7234039306641,0,0,61.999998980201795,0,0,0,0,0,0,0,0,0,0,2018A
2,01,005257-4,2013,F,5,0.504109561443329,1144.21862792969,0,0,77050.99744595219,0,0,0,0,0,0,0,0,1,982,2018A
3,19,002151-2,2017,F,4,0.841095864772797,815.327880859375,0,0,49504.661429850996,0,0,0,0,0,0,0,0,0,0,2018A
1,01,001066-9,2008,M,4,0.9616438001394271,813.3961791992191,0,0,16721.9944563573,0,0,0,0,0,0,0,0,1,269,2018A
1,18,005213-2,2012,J,2,0.27945205941796303,303.020900726318,0,0,5395.382570123689,0,0,0,0,0,0,0,0,0,0,2018A
3,16,021340-3,2016,M,4,0.504109561443329,3002.47680664063,0,0,284577.987301531,0,0,0,0,0,0,0,0,0,0,2018A
1,13,025141-0,2013,M,4,18.3945198697038,14231.512916445701,0,0,22901.305308593503,0,0,0,0,0,0,0,0,2,483,2018A
3,11,001027-8,2013,0,3,0.0,0.0,0,0,0.0,1,25373,0,0,0,0,0,0,6,535,2018A
1,01,025029-5,2010,M,2,0.991780787706375,1295.74572753906,0,0,24176.0104970633,0,0,0,0,0,0,0,0,0,0,2018A
1,16,005248-5,2007,F,3,0.6054794490337371,377.610580444336,0,0,21536.4702427616,0,0,0,0,0,0,0,0,0,0,2018A
1,11,004450-4,2015,F,2,0.50684928894043,371.811477661133,0,0,28103.741366398903,0,0,0,0,0,0,0,0,0,0,2018A
3,11,025133-0,2016,M,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,110,2018A
1,23,024197-0,2016,F,3,1.00821912148967,1583.86692237854,0,0,52765.6520053783,0,0,1,1180,0,0,0,0,0,0,2018A
3,05,024093-1,2007,M,2,0.0520547963678837,7.96438360214233,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2018A
1,02,011089-2,2014,M,4,1.46301367133856,2893.7076568603497,0,0,60815.596641008204,0,0,0,0,0,0,0,0,0,0,2018A
2,21,025173-9,2014,F,2,0.254794508218765,435.102600097656,0,0,41464.0012398408,0,0,0,0,0,0,0,0,0,0,2018A
1,08,004291-9,2006,M,5,0.5068493019789461,294.051923751831,0,0,19083.7618437338,0,0,0,0,0,0,0,0,0,0,2018A
2,12,015078-9,2014,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,271,2018A
1,39,005196-9,2004,F,3,0.134246572852135,135.692306518555,0,0,15256.999919304099,0,0,0,0,0,0,0,0,0,0,2018A
3,08,999999-9,2010,F,4,45.490409731399296,77255.0070111558,0,0,48491.9087618246,1,59316,1,799,0,0,0,0,9,3570,2018A
1,00,004435-0,2017,M,2,3.5506849586963702,8689.91778564453,0,0,41524.9277924029,0,0,1,3651,0,0,0,0,2,205,2018A
1,21,044261-1,2016,F,4,0.145205477252603,167.14243888855,0,0,45971.5849156422,0,0,0,0,0,0,0,0,0,0,2018A
1,18,025159-3,2012,M,2,0.5945205166935921,697.7295074462891,0,0,22254.262228152,0,0,0,0,0,0,0,0,0,0,2018A
1,05,025101-1,2006,F,5,0.550684936344624,654.332080841064,0,0,12569.3033463547,0,0,0,0,0,0,0,0,0,0,2018A
1,08,014060-0,2011,M,2,0.39726027846336404,542.3634033203131,0,0,34214.000286725095,0,0,1,4548,0,0,0,0,0,0,2018A
2,07,241890-0,2014,M,5,0.45753425359726,623.2841796875,0,0,45748.0006779439,0,0,0,0,0,0,0,0,0,0,2018A
4,21,515065-5,2006,J,0,4.2191779315471605,10102.0234985352,0,0,55422.6869943509,0,0,0,0,0,0,0,0,0,0,2018A
3,13,035027-3,2017,M,4,0.254794508218765,3628.1064453125,0,0,397500.01293411205,0,0,0,0,0,0,0,0,0,0,2018A
1,  ,025159-3,2010,F,5,0.504109561443329,496.699462890625,0,0,20093.9992477731,0,0,0,0,0,0,0,0,0,0,2018A
1,18,001327-7,2014,M,5,7.241095628589389,10640.7569656372,0,0,37720.972583115,1,35446,2,5199,0,0,0,0,1,131,2018A
5,24,885002-0,2018,F,2,0.38082191348075894,184.193984985352,0,0,5990.00007684926,0,0,0,0,0,0,0,0,0,0,2018A
3,18,004401-6,2014,M,3,0.468493150547147,827.483623504639,0,0,54112.73833143,0,0,0,0,0,0,0,0,0,0,2018A
1,02,004335-4,2008,M,5,1.91506844758987,1556.14877796173,0,0,26947.096138669,0,0,0,0,0,0,0,0,0,0,2018A
3,20,022128-7,2018,M,3,0.378082185983658,1601.55615234375,0,0,136209.999116372,0,0,0,0,0,0,0,0,0,0,2018A
5,21,827059-7,2014,M,1,0.504109561443329,772.1967163085941,0,0,9690.999848537791,0,0,0,0,0,0,0,0,0,0,2018A
1,02,001324-2,2016,J,4,0.504109561443329,638.469970703125,0,0,41187.9981256995,0,0,0,0,0,0,0,0,0,0,2018A
1,15,004399-0,2012,M,3,2.10684929043055,2862.81314849854,0,0,44981.9215000255,0,0,0,0,0,0,0,0,0,0,2018A
1,20,025187-9,2016,M,1,0.0,0.0,0,0,0.0,0,0,1,5872,0,0,0,0,0,0,2018A
2,21,008190-6,2014,M,4,0.638356134295464,2324.8155212402303,0,0,86630.2969052639,0,0,0,0,0,0,0,0,0,0,2018A
2,16,023109-6,2016,F,4,0.66301366686821,882.821563720703,0,0,37893.800199550096,0,0,0,0,0,0,0,0,0,0,2018A
3,09,003401-0,2016,F,2,0.504109561443329,1456.55236816406,0,0,118456.99676183,0,0,0,0,0,0,0,0,0,0,2018A
1,13,012238-8,2008,F,5,0.550684921443462,383.23770523071295,0,0,19638.4780995707,0,0,0,0,0,0,0,0,0,0,2018A
2,03,009105-7,2010,F,5,0.50684928894043,1515.80603027344,0,0,50659.05471240151,0,0,0,0,0,0,0,0,0,0,2018A
1,34,005397-0,2016,F,4,0.057534247636794995,73.8307113647461,0,0,36398.998003138,0,0,0,0,0,0,0,0,0,0,2018A
1,18,001271-8,2009,F,4,0.50684928894043,557.8770751953131,0,0,33328.6095094737,0,0,0,0,0,0,0,0,0,0,2018A
9,29,513138-3,2011,J,0,0.6821917891502379,2026.89617919922,0,0,139023.662098582,0,0,0,0,0,0,0,0,0,0,2018A
1,38,005365-1,2014,F,4,0.504109561443329,223.770172119141,0,0,27104.0003745763,0,0,0,0,0,0,0,0,0,0,2018A
1,38,005376-7,2016,M,2,6.14794504642487,7152.7267837524405,0,0,28649.253865916402,0,0,0,0,0,0,0,0,1,85,2018A
1,11,004316-8,2006,M,5,1.7369862347841298,1294.65027236938,0,0,13100.262155761498,0,0,0,0,0,0,0,0,0,0,2018A
1,02,022120-1,2013,F,5,0.372602730989456,608.2841796875,0,0,57711.9989979582,0,0,0,0,0,0,0,0,0,0,2018A
1,11,001086-3,2000,M,3,0.504109561443329,515.803283691406,0,0,10982.0002854253,0,0,0,0,0,0,0,0,0,0,2018A
5,13,803037-5,2009,M,2,0.334246575832367,363.27869415283203,0,0,27669.1725228421,0,0,0,0,0,0,0,0,0,0,2018A
1,11,025222-0,2015,F,4,36.8438343377784,58183.789305687,0,0,44195.9456487379,0,0,3,2483,0,0,0,0,19,3610,2018A
2,08,014092-9,2017,0,0,0.0136986300349236,27.8688526153564,0,0,86163.0002757534,0,0,0,0,0,0,0,0,0,0,2018A
1,05,025149-6,2008,F,2,0.504109561443329,758.622924804688,0,0,24767.9990843689,0,0,0,0,0,0,0,0,0,0,2018A
1,16,004424-5,2014,M,3,36.3698621741496,38236.0244295597,0,0,32577.0119230176,0,0,4,10050,0,0,0,0,4,975,2018A
2,05,008133-7,2014,J,2,0.506849303841591,1168.53552246094,0,0,90378.8535116383,0,0,0,0,0,0,0,0,0,0,2018A
1,13,011762-2,2008,M,2,0.504109561443329,548.983581542969,0,0,14587.9998273733,0,0,0,0,0,0,0,0,0,0,2018A
1,34,011138-4,2015,F,2,0.698630124330521,745.898895263672,0,0,44021.494167362005,0,0,0,0,0,0,0,0,0,0,2018A
1,38,005379-1,2016,M,3,1.0082191228866602,1142.41741943359,0,0,35514.5003944994,0,0,0,0,0,0,0,0,0,0,2018A
3,38,024194-6,2016,F,2,2.4438354969024703,2293.85794067383,0,0,43758.7184205091,0,0,0,0,0,0,0,0,0,0,2018A
1,16,001325-0,2015,M,2,2.07671224884689,2899.41162109375,0,0,36774.111446142204,0,0,0,0,0,0,0,0,0,0,2018A
9,38,516104-5,2011,M,5,0.372602730989456,2673.92358398438,0,0,150.999998800237,0,0,0,0,0,0,0,0,0,0,2018A
1,01,005297-3,2012,M,5,0.504109561443329,577.299987792969,0,0,31011.999192674502,0,0,0,0,0,0,0,0,0,0,2018A
2,07,025192-5,2015,F,4,0.7205479443073269,642.38525390625,0,0,55370.7705879708,0,0,0,0,0,0,0,0,0,0,2018A
3,02,022152-0,2017,M,4,1.4191780313849398,6423.81372070313,0,0,130629.064386366,0,0,0,0,0,0,0,0,0,0,2018A
2,01,009165-0,2015,J,2,0.232876718044281,730.3200073242191,0,0,114848.002006643,0,0,0,0,0,0,0,0,0,0,2018A
3,36,018076-9,2013,M,5,0.41643837094306896,1130.44812011719,0,0,82264.9956671101,0,0,0,0,0,0,0,0,0,0,2018A
1,02,024156-3,2013,J,4,0.36438354849815396,546.5355224609381,0,0,25054.0005514169,0,0,0,0,0,0,0,0,0,0,2018A
1,00,003385-5,2014,M,2,1.3342465460300401,3198.31897354126,0,0,28190.858560570297,0,0,0,0,0,0,0,0,1,115,2018A
3,11,002137-7,2015,F,2,0.31232877820730204,1280.74668884277,0,0,136764.14847107,0,0,0,0,0,0,0,0,1,36,2018A
1,13,002134-2,2015,M,0,0.47123289108276395,275.387969970703,0,0,40369.0012557589,0,0,0,0,0,0,0,0,0,0,2018A
1,14,054780-0,2018,F,3,0.057534247636794995,43.836067199707,0,0,55096.0012970538,0,0,0,0,0,0,0,0,0,0,2018A
1,37,001275-0,2010,M,3,0.372602730989456,462.180999755859,0,0,26533.0007872842,0,0,0,0,0,0,0,0,0,0,2018A
1,07,003318-9,2012,M,5,39.471231512725396,38400.3973674774,0,0,34090.5150787146,2,39099,6,42440,1,33416,0,0,7,796,2018A
1,25,001370-6,2016,F,3,0.147945202887058,204.038246154785,0,0,43908.9261663558,0,0,0,0,0,0,0,0,0,0,2018A
3,13,025232-8,2017,M,5,0.841095887124538,1517.49725341797,0,0,70668.43575619759,0,0,0,0,0,0,0,0,0,0,2018A
1,11,005079-2,2003,M,1,3.74794509867206,3264.54422020912,0,0,10353.895435536,0,0,0,0,0,0,0,0,1,386,2018A
